frame,distance_m,lateral_m,yaw_deg,background_index,visible_keypoints,occluded_keypoints,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
train_00206,3.2524446489235714,0.02928254726630125,6.817043559747955,4,8,0,182.9019092613278,168.1198872482405,1204.2362497437218,589.6724555926801
train_00207,2.8312279286272934,-0.06572776046396153,-0.8959476552454202,3,5,1,0.0,139.37997093117002,1178.374198830036,624.4358378245968
train_00208,3.4715591338273404,-0.14780984335847236,-14.51273306673157,0,6,2,13.446464794811988,177.84974348186418,992.5959658357297,577.9022748291849
train_00209,2.517203739745087,0.139764612870385,3.847708874269692,4,5,1,123.13881135714816,102.3121896214334,1280.0,669.2758577090178
train_00210,3.1027804772184666,-0.10048883497680908,-13.669929351143754,4,5,2,0.0,152.0499575670632,1060.2093434847457,609.1104672356108
train_00211,2.507820887269551,0.08567736972163226,9.91150970290808,3,6,0,104.0914483873302,93.34473747524103,1280.0,680.1226553068668
train_00212,3.471228778683274,-0.012881297029245564,-9.531660047583802,1,5,3,120.83124953040375,180.60512446475198,1060.8375891741694,574.5687964077681
train_00213,2.3023864892550514,0.17466552793742635,11.573711568543153,2,5,1,170.92602009470312,59.93974516373982,1280.0,720.0
train_00214,3.400056469925596,0.009230153552699294,14.673681068883702,4,8,0,190.85605550146062,173.19669866052746,1177.217307172277,583.5328367425607
train_00215,2.535461264053045,0.16850494018705497,10.973948312341726,2,5,1,208.06942324987398,95.71693697520514,1280.0,677.2529926211059
train_00216,3.1149615582794317,0.23678249697303194,-3.4006569521792347,1,4,2,287.66348462788073,160.7191814971557,1280.0,598.6228299439464
train_00217,2.744304839805534,-0.0014859645038236002,12.729313998808909,4,6,1,90.98076497961763,118.94049381539108,1280.0,649.1626607065045
train_00218,2.903679948245341,0.193404767723932,1.3642319203391082,2,4,2,241.96116049474426,145.3860723620517,1280.0,617.1735152372421
train_00219,2.9039324415958996,-0.04433035627017273,5.692944253364587,2,7,1,38.063059955674206,141.44340409426354,1210.171806069389,621.943233569406
train_00220,2.6706944895053857,0.13608863742666172,12.348216925388417,4,5,1,194.00935338828788,110.98359148854564,1280.0,658.7868383512055
train_00221,3.4972258966595735,-0.13526678395508543,14.400818375828372,0,8,0,113.56921862554046,179.51280755587857,1055.9695372700337,575.8928460823902
train_00222,3.4291840944194116,-0.21433231898247015,3.2271870996256595,3,6,2,0.0,103.95050500481767,973.3129492683099,495.21913651783086
train_00223,2.8608826675008436,0.017675928921773776,-3.058978621426501,2,5,3,45.04857204969106,159.9139248316944,1242.4163612465363,643.5813828914809
train_00224,3.0560567168102386,-0.17125774474576816,3.3563154829092774,3,5,1,0.0,170.18127683921858,1057.7463037112807,617.8934003695766
train_00225,2.3002675114866804,-0.21856294936168363,-12.77843882470369,1,5,1,0.0,52.35412500742883,1078.2058508136524,718.0475378275594
train_00226,3.3480185461793455,-0.03293328435452697,-12.366277766858069,2,8,0,78.30934026401287,157.14960241195254,1069.6879179576235,572.3417146593932
train_00227,3.001759685733452,0.1257242920917529,1.4999144246067146,2,4,2,195.16741691546338,131.58534799216994,1280.0,585.8410851768858
train_00228,3.336997523530833,0.21081723045187556,6.35427312021638,1,4,2,343.2731091209686,146.2413634835821,1280.0,554.9071345248051
train_00229,3.190544575767504,0.005253447104580478,-11.359126347646294,1,8,0,79.85503662088725,127.41111676100486,1110.2467671648699,566.2099733462595
train_00230,3.188098510416711,-0.1579582894278777,-0.17934187659233203,2,5,2,0.0,131.89153754498898,1034.1456223007995,553.268963551881
train_00231,2.8310321558893925,-0.07865330069926757,9.109851788657593,4,7,1,4.320061063597649,91.57156498036683,1206.5774560714376,594.9833481238514
train_00232,2.194656844570656,0.23054786810077194,-13.027556841979017,3,4,0,59.81111766379421,0.0,1280.0,705.1224291088184
train_00233,3.49939256590158,0.13132179593443172,0.7708696449090038,3,6,2,268.178004483865,148.63148178717117,1219.2610306052209,528.0459104106084
train_00234,3.235009099262586,-0.25574957225325656,14.171391945412978,0,5,0,0.0,124.25112085656065,998.0357981000718,559.9284099555065
train_00235,2.674961743494494,0.1080653943897486,-4.66455657891901,4,4,2,80.64975183297584,84.09615622527232,1280.0,613.1673237177803
train_00236,2.754295679674062,0.22092697645163312,9.941724194026243,4,5,1,284.28854731734305,97.73937448298021,1280.0,619.9891792572773
train_00237,2.51903462351281,0.2645424329589208,11.847777504633733,0,4,2,279.89204177518604,83.3810401557106,1280.0,672.334189953869
train_00238,2.9375335421728854,0.0686569669849188,-12.19714779349272,1,7,1,82.12987998299717,138.85810211621794,1214.9483317769702,625.0726315051678
train_00239,2.887712667974908,0.04838790068415222,-9.863981308326231,4,6,2,58.06287287755168,136.21263675211551,1223.7060813212063,628.271633122382
train_00240,3.0809491526559096,0.06308334471711324,10.27590012340167,4,7,1,206.22559961262658,152.78604189707175,1276.6294317700876,608.2254509958036
train_00241,2.958486788313306,-0.0011771639183303373,3.814920308942529,2,5,3,81.67214557628284,147.88508239868227,1230.8643055844418,614.1497536880634
train_00242,2.9628609339518492,-0.11874353222722642,-7.653662680531709,3,5,1,0.0,144.95485297711625,1060.2153567869027,617.6932017373333
train_00243,2.4461508071446136,-0.2562161846967925,-13.20260901195993,3,5,1,0.0,80.3965220238794,1024.8367207603085,695.7813392905302
train_00244,3.4630611918723204,-0.22154030906856811,-3.8837940584912616,4,5,1,0.0,183.44969239452104,929.2883482638033,571.1278175083233
train_00245,2.159275900413646,-0.15495728343811974,-11.3243427274812,3,4,2,0.0,33.81437211385527,1177.0469972036854,720.0
train_00246,3.296245775543646,-0.04911915399907407,13.880575567180102,1,7,1,143.10925085758683,166.59534200203092,1149.3714965786942,591.5177588110129
train_00247,3.2202167696591744,0.2602509211496428,6.633852864663659,1,5,1,373.4043570814565,165.99037685745236,1280.0,592.2481630944756
train_00248,3.144682062707943,-0.0010406747640547276,0.44174517694453463,3,4,4,104.27422924568603,165.16141712671435,1177.8804886345163,593.25139371846
train_00249,3.318613495400628,-0.0015778361714945954,-12.298527148686471,3,6,2,97.69465341666503,169.11416760136808,1092.9460281089669,588.4686606327733
train_00250,2.4286225721615264,-0.2950935564316554,-11.775087468863777,1,4,1,0.0,79.69401678386473,985.2410924594226,696.6298065891407
train_00251,3.3236835963778892,0.13650483801563512,7.915702924859687,2,7,1,290.30036914866787,172.2289087207134,1277.8478248396366,584.7016054252824
train_00252,2.836747757408193,-0.08063617607221676,-10.67197921893197,4,5,1,0.0,130.53414565353643,1099.2153829276788,635.136050935373
train_00253,2.763683774337773,4.674214238631347e-05,-13.640899425987758,1,5,2,0.0,120.15777118180354,1184.6219373772542,647.6870634255406
train_00254,2.9093907836057062,0.009303439288352366,-5.161024570904212,4,6,2,40.602289648185845,142.42644488018627,1210.0438849984166,620.7506861091598
train_00255,2.89058698344648,0.004388991720777946,0.2914230225249739,3,5,3,53.341231086949605,145.2432366613966,1237.913393209434,617.3468466552545
train_00256,3.0631097096531565,-0.12012566115755177,9.472464997314727,2,5,3,28.111950926722287,151.9412356999069,1122.4330235798245,609.244869510698
train_00257,3.1951322208952204,0.13519452753111316,5.641309536083149,0,4,3,258.1815232445216,164.9038254218293,1280.0,593.5642132796378
train_00258,2.8953644239297907,-0.14068173780856721,4.667729165309069,4,4,2,0.0,141.60173940846133,1118.7707950863999,621.7520074634799
train_00259,2.866451593796274,0.13284006737778403,2.5056983114291995,1,5,1,183.63857032038027,141.01439540124073,1280.0,622.461740734386
train_00260,3.035750391377788,-0.05377355440637696,8.249169054212729,3,5,3,75.67269736323595,150.6529823513586,1181.4493271158562,610.8030338501112
train_00261,3.3092265633684805,0.1415023627612088,-13.131561419567042,1,7,1,205.3593134590597,167.95411661821765,1193.2127010245379,589.8717037618787
train_00262,2.7780248173401696,0.036532063745183585,14.943686052164466,3,4,2,118.61006180108937,120.51671363051315,1280.0,647.2558802370646
train_00263,2.788215727100053,-0.11174844075730972,-9.804527284280168,4,4,2,0.0,126.44316313256499,1083.56228878769,640.0845532579855
train_00264,2.9151148701181273,-0.18464149851797196,-7.604425934179188,4,5,1,0.0,140.7475557664832,1004.6787953202258,622.7820995674529
train_00265,3.0573514052548756,0.11414394693816421,-0.329907614654136,3,4,3,185.71427401384682,158.82387501241092,1280.0,600.9156964924558
train_00266,2.9839580758263615,0.14840309983080296,-8.580395757689773,4,5,2,170.81468393123458,146.01211236178725,1280.0,616.4131211724332
train_00267,2.9235155516217386,0.05209829914248909,-7.726258847691396,4,7,1,75.0554602458542,141.4053955975423,1232.6072184587008,621.9856967401149
train_00268,2.338507469422496,-0.16029806411642836,-11.994061228640073,2,5,1,0.0,65.309552992175,1118.467872138292,714.0295960503977
train_00269,3.4467781508380835,0.28674642709985226,-10.26176771367175,3,4,2,339.4584334970653,178.69213005982837,1280.0,576.8821552149332
train_00270,3.3698445885047787,-0.19496113471142212,11.467349194944994,1,5,3,43.913623583069494,173.06930232096553,1021.5457702274764,583.6875176931954
train_00271,3.4008839158673005,-0.2781960904724667,10.086095943375206,3,4,2,0.0,175.9053008031178,950.8691154016067,580.257155136659
train_00272,2.279467447883733,0.14940192086457327,11.168720556655458,2,4,2,132.11237800358214,56.627127476894515,1280.0,720.0
train_00273,3.315114751876885,-0.2944396989119401,2.0388560599348615,0,6,0,0.0,175.54429331767253,915.7475569605056,580.6940589671151
train_00274,3.3926822690255256,-0.0989747317825482,-1.3695276552961495,4,8,0,64.6123799669104,180.8331302618162,1047.2058990904638,574.2930276043485
train_00275,2.7020311535094352,-0.18431316103571413,-11.620597169395365,1,5,1,0.0,115.32270450140412,1039.4278725629295,653.5360036663338
train_00276,3.096678850713161,0.08897120322554497,6.55794520367661,0,5,2,207.81404423309573,156.86588262924013,1280.0,603.2873457392567
train_00277,3.1049268432383856,0.1744605986551534,2.0334366726281807,1,4,2,258.96025032273246,161.02141735416842,1280.0,598.260519971707
train_00278,2.263242370757697,0.2136879025640746,11.911282853519253,3,4,2,197.16374732343226,52.574594227938476,1280.0,720.0
train_00279,3.472527788660808,-0.013527540906064228,13.074761610041651,0,5,3,192.37865566335068,178.70563289196875,1146.088385421186,576.8689989311071
train_00280,3.0391528856341083,-0.26272540091967833,-11.453254565880822,2,6,0,0.0,148.41456585856818,943.1472936397104,613.5082957247996
train_00281,3.0354355661282213,0.08322679511962999,13.219068712377013,2,4,3,201.1358400199581,146.76889214393094,1280.0,615.5008363369741
train_00282,2.9219381722157736,-0.16852283943879365,-10.992936534095875,1,5,1,0.0,138.42259253316482,1020.2941896402166,625.5944372649003
train_00283,3.369195332424656,0.15441031398259558,9.059849753400929,1,4,3,305.75590076809385,174.49610135689656,1280.0,581.960784993418
train_00284,3.1427894299566606,0.10820515195163877,2.874433965936685,0,6,2,211.0116591938403,163.1639171426659,1280.0,595.6690134574735
train_00285,2.7882599843302516,0.016903874443916056,-4.146453944272688,4,8,0,21.51909312735512,132.0590648321912,1253.7184217719096,633.2910483392146
train_00286,2.859052511341797,-0.2100885711705514,-5.156470867733805,4,6,0,0.0,137.83375356127988,1005.4618444656953,626.3066691377821
train_00287,2.6627608289894464,0.10817714276344248,6.507538985419497,3,4,2,141.69365419335946,116.38990165567107,1280.0,652.2476804427059
train_00288,2.3816858286014186,-0.2981907170453468,-8.462960739811226,0,4,0,0.0,77.30968588509639,967.70951172438,699.5154095901903
train_00289,2.0679347040917433,-0.09328268006271925,-13.087202636637503,0,4,1,0.0,10.6761902140587,1280.0,720.0
train_00290,3.4018741983274197,-0.2585885123038117,13.01326687754792,0,5,3,7.54254000113221,174.2553593689305,973.4100869265086,582.2529110624087
train_00291,2.43063606033698,-0.19201120390457488,-10.937134005316867,3,6,0,0.0,81.13155233611533,1068.200351393808,694.8923885426864
train_00292,2.5616913809574013,0.234800163131116,-1.5438860201194267,3,4,0,205.79723606378275,110.67349897737712,1280.0,659.1579348810355
train_00293,2.5634683007029815,0.10963821246092481,4.853776143764044,4,4,2,107.57403906511428,106.74876177363434,1280.0,663.9095364343137
train_00294,2.19948470950351,0.2161719486762727,-11.441004981441731,4,4,0,49.80559569903832,41.53070429248246,1280.0,720.0
train_00295,3.1342691222883983,0.2870944096074834,-1.1098829641566006,4,4,2,344.386760845652,163.92299219978773,1280.0,594.7472398536822
train_00296,2.6361920446001026,-0.07243411917972373,-8.110077996363039,3,5,1,0.0,111.55799040473755,1172.5804007298586,658.0892578881673
train_00297,2.360999441214818,-0.2596254582663028,2.8183244243807195,3,4,0,0.0,82.6335760747783,1097.2722801787763,693.0799583664391
train_00298,2.896677345097329,0.12197176011895722,-13.539710362687527,0,7,1,118.67046121527302,133.8708888880621,1268.4031725432412,631.0994123224342
train_00299,2.603398026216359,-0.159396432907463,-8.481923694673398,0,5,1,0.0,107.23812479688529,1080.3210589765827,663.3147535959902
train_00300,2.331564110669049,-0.11969942774554823,-13.171270886797135,4,5,1,0.0,62.40953939392403,1164.1173531441439,717.5371256103878
train_00301,3.3195708364458243,0.2469465993723266,3.7797941294499005,3,4,2,356.49408689129956,174.67189232333925,1280.0,581.7480256377562
train_00302,2.833775998975569,-0.271869541828527,-4.667555106821714,3,5,1,0.0,135.92473939166686,951.1782806604629,628.6159913833362
train_00303,3.178706893970777,-0.10875932561021265,-2.51026099735666,1,8,0,7.718559308202515,166.03499679625358,1064.8990334716373,592.1935300115169
train_00304,2.449832741653102,-0.18967261275165037,1.1378479317245223,1,4,0,0.0,97.31637718587307,1148.313195860536,675.3198788213422
train_00305,3.2740113983900607,-0.11955814872291132,6.227303924639166,3,7,1,57.415879490606656,170.0000410412985,1078.6116221283057,587.4002019946375
train_00306,3.3721117607238584,0.037431569752145455,14.033585656398799,4,4,4,208.45324424933423,171.71101725449904,1202.4995519859467,585.3299446670353
train_00307,2.7949877210046283,-0.06694857071552346,-7.350130631773904,2,5,1,0.0,129.53079388127784,1146.4120943964824,636.3495690759735
train_00308,3.2069759267758178,0.052550213296585824,5.143515667062356,1,6,2,185.6822261379299,166.1037820039275,1227.6040427871508,592.1129098876166
train_00309,3.3716619451633822,0.11737577142298905,6.113057480271117,3,6,2,269.7380636695997,176.49208373396291,1248.587768157492,579.546482932908
train_00310,3.3726896893903344,0.03124757552868873,8.265416461913109,3,6,2,212.0547365428041,175.21010527803648,1186.9741340529574,581.0974004661635
train_00311,2.699375691268408,0.08923280399706757,-5.747331471392151,2,5,1,64.95358321496134,121.2550799590575,1280.0,646.35926755805
train_00312,2.7692248100356602,-0.0016336241394099837,-12.041753053035599,3,7,0,0.0,122.28917085599329,1185.5455115468949,645.1089078491004
train_00313,3.142443453964567,-0.10786002912671641,-8.906175262323412,2,7,0,0.0,158.63188257914453,1032.929136239998,601.1487085175959
train_00314,2.6208952558679366,0.03751483647861259,-8.361777050513243,1,6,0,0.0,109.4764078614942,1280.0,660.6067355988173
train_00315,2.442788431261607,-0.1822849303638997,-8.099441219902092,4,5,1,0.0,86.7527059723431,1092.5826722817474,688.0932026551194
train_00316,3.2500440729304776,-0.0004191105784064897,4.638238983630657,2,7,1,145.1241432404007,169.4577898297693,1173.981702522041,588.0558758140374
train_00317,2.385990136452324,0.19295516381541378,13.99524801751031,3,6,0,185.98540117401888,70.1568360750228,1280.0,708.1691735960646
train_00318,2.691243497672308,0.1396633422150113,-4.434714950040199,1,6,0,119.14029240006784,121.81386014666043,1280.0,645.6831838404229
train_00319,3.0804702961431403,-0.00701020724752055,12.506981690831005,4,8,0,147.77309590684632,151.08194354983263,1221.573301974294,610.2839116063252
train_00320,3.485485311319785,0.27434213634758614,0.7183324621223832,0,6,0,377.22455513382636,186.65452179931967,1280.0,567.2530896399543
train_00321,3.4177821668013473,0.10092932603589166,7.930165307160575,3,8,0,272.97976134245124,178.267711086777,1231.2361157913388,577.3985791346765
train_00322,2.9565928876409835,0.2603422326588006,12.382543642044993,3,5,1,323.8709512160166,141.5595298093771,1280.0,624.2951204412577
train_00323,2.794126470262476,-0.1351555576813008,14.32438044697535,0,4,1,0.0,143.59195248473324,1172.385631845846,665.1830234268696
train_00324,2.753324048368155,0.1187154457302374,-2.082803739718864,1,5,1,122.62076603143797,156.57379851850968,1280.0,660.6191840804897
train_00325,2.1605246430417395,-0.2422116658491549,-10.533075427792484,1,4,0,0.0,68.40731492481417,1064.686887915486,720.0
train_00326,2.9296712636179025,-0.14854908221119173,-4.366766974182859,3,5,1,0.0,159.12585122307675,1058.8878878519859,631.7713076612663
train_00327,3.485349547459591,-0.16448564842354668,5.521248764111565,0,6,2,59.45452190245575,169.97392219659136,1013.0604782079392,557.0855383051553
train_00328,2.9806035793387298,0.21493149541271234,7.787575505305345,0,5,1,314.85515165386965,124.39295138651326,1280.0,594.315278601029
train_00329,3.378728323160318,-0.16214010173938997,12.038188770737548,4,6,2,75.01876450937722,134.6547648192547,1047.7102888483998,545.2648427197299
train_00330,2.71325043146791,-0.27206281755495404,-12.769558202230467,2,5,1,0.0,74.15810938756306,976.5801159343087,613.0713753960373
train_00331,3.348967476297513,0.03810591842879013,-14.012946595395842,2,8,0,129.34942746115377,130.89236012899485,1123.898363031304,548.5188192421982
train_00332,3.3933124103799925,-0.12043386625148247,1.9187459887129492,4,5,3,59.33360752841509,146.33662131942484,1045.579237143369,540.9675222084524
train_00333,3.2519758401376277,-0.06650603557958473,11.895773010081594,2,8,0,131.077437692532,134.59870783776532,1140.6122194706381,564.1539084675793
train_00334,2.5757693211243593,0.1438471025524315,8.714942557024496,0,5,1,177.5617161868007,78.20264055998219,1280.0,642.9207927690287
train_00335,3.4322875953719985,-0.061978170414624306,8.206647483939673,0,7,1,145.49522408093537,178.9651905575584,1105.6604295511493,576.4869903065801
train_00336,2.9511844211071026,0.1701288833882773,-1.483494157209222,1,5,1,212.89870114139418,149.35546105477746,1280.0,612.374796652829
train_00337,2.991007861272313,-0.24858352941795855,3.558476707796636,1,4,2,0.0,150.8243271912509,999.3748635818071,610.5984899937491
train_00338,3.0696627990175784,-0.25077719419611083,-10.373371084034448,1,6,0,0.0,151.78087091217444,943.5097309050727,609.4384176262614
train_00339,3.109482933464892,-0.10999306279107829,-11.803472468662166,0,6,0,0.0,153.9388359250717,1043.6338467536275,606.8245404314083
train_00340,3.4144403410136785,-0.033158481002222795,7.8403947360291575,0,7,1,163.6912969874156,178.1116038003527,1129.3452678432147,577.5863787226494
train_00341,2.768661272615688,-0.2380242435950254,-12.311434741188375,4,5,1,0.0,121.96277441320892,993.3679699344034,645.5040539985666
train_00342,3.3578113614700382,0.2869038384083324,2.1588129224861845,1,4,2,383.5433836809341,178.1713346510895,1280.0,577.5145319403275
train_00343,3.027973987691835,-0.19829895285290455,-6.932431094095573,2,4,2,0.0,151.07050484190637,980.2317182885777,610.2941930914639
train_00344,3.0813491786833893,-0.0025185379662824303,3.5000637610736973,3,6,2,105.0655734149943,158.0711572462614,1201.5691847540986,601.8283705344677
train_00345,3.2624200800827765,-0.07206602631177106,10.865949316965427,3,7,1,122.57539368266634,166.11219347534282,1131.3200547764357,592.1028442180933
train_00346,2.5021043356204355,0.1892852820018019,10.785254013025057,4,5,1,221.4775800488423,91.47551742691726,1280.0,682.3820438021075
train_00347,2.718514613593183,-0.19341763720851562,-3.0528125236797585,2,5,1,0.0,126.17555265583424,1060.2630544711642,640.4066172833627
train_00348,3.1729615544053646,-0.10446825753425673,-6.590995606073474,3,6,1,0.0,162.6090601844155,1046.234540617117,596.3377336158054
train_00349,3.4144623731266748,-0.17421096218322987,8.930565630942105,0,5,3,55.586039940031355,177.4558433040953,1024.9638154150607,578.3812977028668
train_00350,2.2087686840445104,-0.11830041449358542,-7.41954945206725,1,4,2,0.0,50.36038204719067,1249.7921179571013,720.0
train_00351,3.0728545869491395,0.17344605793203777,-12.781045932531345,4,6,2,196.21258562153614,150.24107561044508,1277.5775643623272,611.297752259
train_00352,2.7188520496589392,-0.059516941602375806,0.19837929088527062,3,4,2,0.0,129.27588564838942,1216.9302100102536,636.661444359815
train_00353,2.9864024668711484,-0.08699470833090622,4.409995439502129,0,7,1,10.91055856007415,149.7182168735173,1149.3387121695976,611.9339393804481
train_00354,2.8448304383114897,0.08701872234406421,4.4023081808427875,2,5,1,145.66906123963344,137.21582585246873,1280.0,627.0566492574379
train_00355,3.4485751665707425,-0.04172667366589067,-14.683566816462601,2,7,1,86.79390594608897,176.31061059505947,1062.51778019959,579.7638347826135
train_00356,2.333001619324195,0.14811181657968947,1.739802490290618,4,5,1,67.89932539300025,80.20474150066624,1280.0,696.0163212282316
train_00357,3.035655958583196,-0.20955304051205198,14.931081762439604,3,4,0,0.0,145.50153033045353,1063.5514755026147,617.0346427615182
train_00358,3.2469766170607075,0.1380904338136696,-4.550140430355743,2,4,4,218.34867653977454,169.32219785913668,1252.5996730070276,588.2166374610819
train_00359,2.9719548759165706,0.10628359973453039,-10.069377214478903,1,6,2,127.15328197127214,143.72860558153326,1257.8008558791753,619.1754303601734
train_00360,2.77399085284531,0.031146173895012008,-5.070310333404924,3,6,2,28.474156525530248,129.7097628292058,1266.7299286199732,636.1327340665708
train_00361,3.437693932600925,-0.16088667155315378,-2.8485769115924136,1,7,1,20.290982529390078,182.58959265049765,985.157376315883,572.1684905436977
train_00362,3.3246460616289575,-0.03025499317555208,-2.1134147668996963,0,6,2,103.76529452821522,176.1232710777208,1109.3409055417555,579.9901492617397
train_00363,3.0571034239396018,-0.17652931237960684,7.56976486081475,0,4,2,0.0,152.93384996710327,1069.1300176211341,608.0443673848865
train_00364,2.866021857802779,0.17970141413202578,1.106670317119324,2,4,2,221.02996260480296,142.30857662465155,1280.0,620.89616955641
train_00365,2.4889773673982276,-0.025469746676288707,-7.129398136429172,3,4,2,0.0,94.39587004805306,1275.4254488062275,678.8477995457689
train_00366,2.791572529441674,0.08346515139969035,2.9091248784898056,4,4,2,121.71627254460759,133.61274509995195,1280.0,631.415036489783
train_00367,2.588816008571588,-0.2314607559982331,-4.440452267486348,3,4,2,0.0,110.28841832953071,1034.039544304529,659.62531673943
train_00368,2.9260440190046375,0.18824295255656026,6.179650828379401,2,5,1,270.7865353164457,142.99280976535888,1280.0,620.0683637376688
train_00369,3.3780238697061447,0.054101018986487226,5.16330245150948,2,5,3,213.87627530803178,177.49306618104524,1195.376019778499,578.3358054538494
train_00370,2.176792478992485,-0.11677199847870065,-9.508664450055495,1,5,1,0.0,40.6077634510216,1244.3490233481502,720.0
train_00371,2.7662373042307413,-0.049056536273244855,-10.863981043963275,3,5,1,0.0,123.11582156940474,1145.518559614387,644.1091132308137
train_00372,2.634558173109818,-0.007997870584570022,1.1213780999406247,1,6,0,0.0,119.40225323485267,1280.0,648.604458735568
train_00373,2.832368863748746,-0.0062147842846747015,-10.791103947066087,2,7,0,0.0,129.98980422395343,1175.2889347902665,635.7942641946768
train_00374,3.262977821204822,0.07164598727350496,10.965666925692371,0,8,0,232.3931580048081,166.0892131079478,1245.3567680916485,592.1303522881841
train_00375,2.7269133791685256,-0.1829229050194505,-3.481674723961408,4,6,0,0.0,126.58175064434461,1066.7969346303996,639.9169672663131
train_00376,2.7581570295960054,-0.003018091280157842,5.540900116799595,3,4,3,41.663588007546224,94.11911678007445,1280.0,605.2893207237578
train_00377,3.0652135592686958,-0.03368895431444269,-9.982395377158237,4,7,1,26.380895092508183,152.6959199217576,1107.3147867309294,610.6136027969902
train_00378,3.1137773778946807,0.1595517329662144,1.4917855361415384,0,5,1,244.45319841884788,186.1670545832892,1280.0,620.9199508849938
train_00379,2.859071080917939,-0.13926665436425947,1.293185462791353,2,5,1,0.0,169.42063343212476,1112.2849724242883,649.623489637341
train_00380,2.813065068676445,0.15407174546246455,7.800123926769249,3,4,2,229.87262760490339,145.3876073292956,1280.0,649.0180222930985
train_00381,3.2932994382462866,-0.2478101964038466,10.958714111288863,0,5,1,0.0,146.56406791067266,989.0056514979678,568.1898069668969
train_00382,3.1634474748211603,-0.15783236677999127,9.321081505182306,4,7,1,15.738518538803703,131.7704930382275,1074.5886029664202,571.8322312453978
train_00383,3.0337003806676437,0.2166292177621451,3.307854078584306,3,5,1,293.4935820402742,121.23179806931968,1280.0,573.3928887877406
train_00384,3.2081607400554173,0.04204460688299899,0.9684239211123469,4,7,1,154.1452312646697,130.44004223109485,1205.475020383878,550.1312613151891
train_00385,3.4887293384670115,0.22022855426026705,-11.193354941585692,1,7,1,291.1033811131062,146.57203113950848,1235.0308099184467,540.6938855721532
train_00386,2.37451586290721,0.12683690930350144,9.854454080958977,3,5,1,115.65801122467164,42.06104024527712,1280.0,672.0079202444931
train_00387,2.7341880888734567,0.04645531758249688,-6.938485437375423,3,4,3,26.01424593623804,98.68199119183788,1280.0,618.8823209879477
train_00388,2.6042761599527315,0.149881429723914,5.841108471826338,2,4,2,169.01950647916976,101.47502499476053,1280.0,650.6819535934673
train_00389,3.0963979062305795,-0.02493044599216937,4.924314624955276,2,6,2,95.68662382672237,158.10871988886586,1184.048710029173,601.7866665507784
train_00390,3.275159359686047,0.1774067559887072,-3.068523954340087,3,5,2,260.2840650617839,172.2592105108958,1280.0,584.6685779963515
train_00391,3.237271471454033,-0.0031710314667068307,-5.314045512301412,2,6,2,98.48249949113061,168.1179724279885,1130.575171130181,589.6791183627925
train_00392,3.1824554802150233,0.23649279482313362,7.867620672675056,0,6,0,348.65526611639257,162.38988016605785,1280.0,596.603867579345
train_00393,3.3941493130212828,-0.20520989101550308,-1.3044559209028073,3,4,3,0.0,180.96271822391842,962.8432843240064,574.1369859457787
train_00394,2.64384641113302,-0.2452804876698641,-12.144489660616301,1,6,0,0.0,107.98895074462641,1001.7015142526094,662.4058122480717
train_00395,2.715210062391371,-0.22038012477600805,-8.214274156217819,3,5,1,0.0,120.32840862866887,994.9469509249152,647.4815184654929
train_00396,2.0139304214126903,0.1173582643728292,9.513270807398953,3,5,0,0.0,5.722200004330373,1280.0,720.0
train_00397,3.041046501683166,-0.013379855137340857,-8.131593976228704,0,6,2,41.66928396577397,151.18500647124193,1141.7782446568083,610.1548523417135
train_00398,3.0961450726459567,-0.238543697730296,-5.5994556767728145,2,4,2,0.0,157.56631372401216,943.7799677865978,602.4360050175103
train_00399,2.2056939421153183,0.16407629019037445,7.594734029732038,1,6,0,94.95247775788393,49.49573576996782,1280.0,720.0
train_00400,2.962364222775476,0.10628224675142645,-12.94765177432263,4,5,3,118.81439364536249,140.51351957060749,1240.1992221942055,623.0630955334724
train_00401,3.289943786903225,-0.24798717992040686,-11.986046625670836,0,4,2,0.0,167.31744084311765,933.8845872339134,590.6409190171344
train_00402,2.88436087664227,-0.06958085439412759,13.897461316597923,2,8,0,63.03263777454269,132.38464937082412,1211.400393923199,632.9007167409555
train_00403,3.186614991797099,-0.15132817502185264,4.33861704563693,1,7,1,1.3323651300189,165.23298932814902,1058.8636292835217,593.1667985658671
train_00404,2.830094947677095,0.06000472033551174,3.2277929674656995,0,6,0,108.7206358746657,136.96746060401358,1280.0,627.3571830460103
train_00405,3.2718381566599386,0.09504322205108634,-5.950519992684043,4,7,1,182.18843378540663,170.05029213249048,1203.8675127174224,587.336044845982
train_00406,3.1757023993646265,0.17626681903602853,-7.819767707238858,3,5,2,227.84638342864815,161.92643239423768,1280.0,597.1627631040718
train_00407,2.197974321099053,0.21648840236204842,2.0514116631888264,2,4,0,117.7995668585988,58.10608143585127,1280.0,720.0
train_00408,2.8195343317420267,-0.1963378127095434,-0.8695612204552496,0,4,2,0.0,138.32389787247484,1052.4311308048173,625.7136469330725
train_00409,3.383868933399791,0.26920799816827473,-3.0607492834454924,2,6,0,346.19715921784734,179.2122247594441,1280.0,576.2529181801046
train_00410,2.942856044090864,0.0006293793042450591,-2.537040168737942,3,6,2,49.959249156661016,147.70435712690443,1208.37924900707,614.3664289094268
train_00411,2.8045852593341873,-0.0655610982189902,4.0288274205977,0,6,1,0.0,133.7469212935171,1206.9055578673401,631.2531489630571
